Habitat,Location,Latitude,Longitude,Year,Reference
Oyster Reefs,Mississippi,30.35,-88.583333,2009,"La Peyre, M., Furlong, J., Brown, L. A., Piazza, B. P., & Brown, K. (2014). Oyster reef restoration in the northern Gulf of Mexico: extent, methods and outcomes. Ocean & Coastal Management, 89, 20-28."
Oyster Reefs,Mississippi,30.3666667,-89.066667,2009,"La Peyre, M., Furlong, J., Brown, L. A., Piazza, B. P., & Brown, K. (2014). Oyster reef restoration in the northern Gulf of Mexico: extent, methods and outcomes. Ocean & Coastal Management, 89, 20-28."
Oyster Reefs,Mississippi,30.3666667,-89.05,2009,"La Peyre, M., Furlong, J., Brown, L. A., Piazza, B. P., & Brown, K. (2014). Oyster reef restoration in the northern Gulf of Mexico: extent, methods and outcomes. Ocean & Coastal Management, 89, 20-28."
Oyster Reefs,Mississippi,30.3666667,-88.816667,2009,"La Peyre, M., Furlong, J., Brown, L. A., Piazza, B. P., & Brown, K. (2014). Oyster reef restoration in the northern Gulf of Mexico: extent, methods and outcomes. Ocean & Coastal Management, 89, 20-28."
Oyster Reefs,Mississippi,30.3666667,-89.033333,2009,"La Peyre, M., Furlong, J., Brown, L. A., Piazza, B. P., & Brown, K. (2014). Oyster reef restoration in the northern Gulf of Mexico: extent, methods and outcomes. Ocean & Coastal Management, 89, 20-28."
Oyster Reefs,Mississippi,30.3666667,-88.866667,2009,"La Peyre, M., Furlong, J., Brown, L. A., Piazza, B. P., & Brown, K. (2014). Oyster reef restoration in the northern Gulf of Mexico: extent, methods and outcomes. Ocean & Coastal Management, 89, 20-28."
Oyster Reefs,Mississippi,30.3666667,-88.566667,2009,"La Peyre, M., Furlong, J., Brown, L. A., Piazza, B. P., & Brown, K. (2014). Oyster reef restoration in the northern Gulf of Mexico: extent, methods and outcomes. Ocean & Coastal Management, 89, 20-28."
Oyster Reefs,Mississippi,30.3833333,-88.833333,2009,"La Peyre, M., Furlong, J., Brown, L. A., Piazza, B. P., & Brown, K. (2014). Oyster reef restoration in the northern Gulf of Mexico: extent, methods and outcomes. Ocean & Coastal Management, 89, 20-28."
Oyster Reefs,Mississippi,30.3833333,-88.85,2009,"La Peyre, M., Furlong, J., Brown, L. A., Piazza, B. P., & Brown, K. (2014). Oyster reef restoration in the northern Gulf of Mexico: extent, methods and outcomes. Ocean & Coastal Management, 89, 20-28."
Oyster Reefs,Mississippi,30.3833333,-88.966667,2009,"La Peyre, M., Furlong, J., Brown, L. A., Piazza, B. P., & Brown, K. (2014). Oyster reef restoration in the northern Gulf of Mexico: extent, methods and outcomes. Ocean & Coastal Management, 89, 20-28."
Oyster Reefs,Mississippi,30.3833333,-88.866667,2009,"La Peyre, M., Furlong, J., Brown, L. A., Piazza, B. P., & Brown, K. (2014). Oyster reef restoration in the northern Gulf of Mexico: extent, methods and outcomes. Ocean & Coastal Management, 89, 20-28."
Oyster Reefs,Mississippi,30.3833333,-88.866667,2009,"La Peyre, M., Furlong, J., Brown, L. A., Piazza, B. P., & Brown, K. (2014). Oyster reef restoration in the northern Gulf of Mexico: extent, methods and outcomes. Ocean & Coastal Management, 89, 20-28."
Oyster Reefs,Mississippi,30.4,-88.816667,2009,"La Peyre, M., Furlong, J., Brown, L. A., Piazza, B. P., & Brown, K. (2014). Oyster reef restoration in the northern Gulf of Mexico: extent, methods and outcomes. Ocean & Coastal Management, 89, 20-28."
Oyster Reefs,Mississippi,30.4,-88.6,2009,"La Peyre, M., Furlong, J., Brown, L. A., Piazza, B. P., & Brown, K. (2014). Oyster reef restoration in the northern Gulf of Mexico: extent, methods and outcomes. Ocean & Coastal Management, 89, 20-28."
Oyster Reefs,Mississippi,30.4,-88.85,2009,"La Peyre, M., Furlong, J., Brown, L. A., Piazza, B. P., & Brown, K. (2014). Oyster reef restoration in the northern Gulf of Mexico: extent, methods and outcomes. Ocean & Coastal Management, 89, 20-28."
Oyster Reefs,Mississippi,30.4,-88.816667,2009,"La Peyre, M., Furlong, J., Brown, L. A., Piazza, B. P., & Brown, K. (2014). Oyster reef restoration in the northern Gulf of Mexico: extent, methods and outcomes. Ocean & Coastal Management, 89, 20-28."
Oyster Reefs,Mississippi,30.4,-88.833333,2009,"La Peyre, M., Furlong, J., Brown, L. A., Piazza, B. P., & Brown, K. (2014). Oyster reef restoration in the northern Gulf of Mexico: extent, methods and outcomes. Ocean & Coastal Management, 89, 20-28."
Oyster Reefs,Mississippi,30.4,-88.6,2009,"La Peyre, M., Furlong, J., Brown, L. A., Piazza, B. P., & Brown, K. (2014). Oyster reef restoration in the northern Gulf of Mexico: extent, methods and outcomes. Ocean & Coastal Management, 89, 20-28."
Oyster Reefs,Mississippi,30.4,-88.833333,2009,"La Peyre, M., Furlong, J., Brown, L. A., Piazza, B. P., & Brown, K. (2014). Oyster reef restoration in the northern Gulf of Mexico: extent, methods and outcomes. Ocean & Coastal Management, 89, 20-28."
Oyster Reefs,Mississippi,30.4,-88.85,2009,"La Peyre, M., Furlong, J., Brown, L. A., Piazza, B. P., & Brown, K. (2014). Oyster reef restoration in the northern Gulf of Mexico: extent, methods and outcomes. Ocean & Coastal Management, 89, 20-28."
Oyster Reefs,Mississippi,30.4166667,-88.916667,2009,"La Peyre, M., Furlong, J., Brown, L. A., Piazza, B. P., & Brown, K. (2014). Oyster reef restoration in the northern Gulf of Mexico: extent, methods and outcomes. Ocean & Coastal Management, 89, 20-28."
Oyster Reefs,Mississippi,30.4166667,-88.85,2009,"La Peyre, M., Furlong, J., Brown, L. A., Piazza, B. P., & Brown, K. (2014). Oyster reef restoration in the northern Gulf of Mexico: extent, methods and outcomes. Ocean & Coastal Management, 89, 20-28."
Oyster Reefs,Mississippi,30.4166667,-88.9,2009,"La Peyre, M., Furlong, J., Brown, L. A., Piazza, B. P., & Brown, K. (2014). Oyster reef restoration in the northern Gulf of Mexico: extent, methods and outcomes. Ocean & Coastal Management, 89, 20-28."
Oyster Reefs,Mississippi,30.4166667,-88.883333,2009,"La Peyre, M., Furlong, J., Brown, L. A., Piazza, B. P., & Brown, K. (2014). Oyster reef restoration in the northern Gulf of Mexico: extent, methods and outcomes. Ocean & Coastal Management, 89, 20-28."
Oyster Reefs,Mississippi,30.4166667,-88.883333,2009,"La Peyre, M., Furlong, J., Brown, L. A., Piazza, B. P., & Brown, K. (2014). Oyster reef restoration in the northern Gulf of Mexico: extent, methods and outcomes. Ocean & Coastal Management, 89, 20-28."
Oyster Reefs,Texas,28.1166667,-97.066667,2008,"La Peyre, M., Furlong, J., Brown, L. A., Piazza, B. P., & Brown, K. (2014). Oyster reef restoration in the northern Gulf of Mexico: extent, methods and outcomes. Ocean & Coastal Management, 89, 20-28."
Oyster Reefs,Texas,28.5666667,-96.216667,2009,"La Peyre, M., Furlong, J., Brown, L. A., Piazza, B. P., & Brown, K. (2014). Oyster reef restoration in the northern Gulf of Mexico: extent, methods and outcomes. Ocean & Coastal Management, 89, 20-28."
Oyster Reefs,"Palmetto Park, SC",32.863,-79.826,2001,"Plutchak, R., Major, K., Cebrian, J., Foster, C.D., Miller, M.E.C., Anton, A., Sheehan, K.L., Heck, K.L. and Powers, S.P., 2010. Impacts of oyster reef restoration on primary productivity and nutrient dynamics in tidal creeks of the north central Gulf of Mexico. Estuaries and Coasts, 33(6), pp.1355-1364."
Oyster Reefs,"Bowen's Island, SC",32.675,-79.965,2001,"Plutchak, R., Major, K., Cebrian, J., Foster, C.D., Miller, M.E.C., Anton, A., Sheehan, K.L., Heck, K.L. and Powers, S.P., 2010. Impacts of oyster reef restoration on primary productivity and nutrient dynamics in tidal creeks of the north central Gulf of Mexico. Estuaries and Coasts, 33(6), pp.1355-1364."
Oyster Reefs,"Dataw, SC",32.452,-80.574,2001,"Plutchak, R., Major, K., Cebrian, J., Foster, C.D., Miller, M.E.C., Anton, A., Sheehan, K.L., Heck, K.L. and Powers, S.P., 2010. Impacts of oyster reef restoration on primary productivity and nutrient dynamics in tidal creeks of the north central Gulf of Mexico. Estuaries and Coasts, 33(6), pp.1355-1364."
Oyster Reefs,"Pinckney Landing, SC",32.214,-80.847,2001,"Plutchak, R., Major, K., Cebrian, J., Foster, C.D., Miller, M.E.C., Anton, A., Sheehan, K.L., Heck, K.L. and Powers, S.P., 2010. Impacts of oyster reef restoration on primary productivity and nutrient dynamics in tidal creeks of the north central Gulf of Mexico. Estuaries and Coasts, 33(6), pp.1355-1364."
Oyster Reefs,"Great Wicomico River, VA (Chesapeake Bay)",37.8043,-76.268,2004,"Schulte, D.M., Burke, R.P. and Lipcius, R.N., 2009. Unprecedented restoration of a native oyster metapopulation. Science, 325(5944), pp.1124-1128."
Oyster Reefs,"Dauphin Island, Alabama",30.2543,-88.1124,2005,"Geraldi, N.R., Powers, S.P., Heck, K.L. and Cebrian, J., 2009. Can habitat restoration be redundant? Response of mobile fishes and crustaceans to oyster reef restoration in marsh tidal creeks. Marine Ecology Progress Series, 389, pp.171-180."
Oyster Reefs,Bogue Sound,34.7057,-76.8716,1996,"Powers, S.P., Peterson, C.H., Grabowski, J.H. and Lenihan, H.S., 2009. Success of constructed oyster reefs in no-harvest sanctuaries: implications for restoration. Marine Ecology Progress Series, 389, pp.159-170."
Oyster Reefs,Middle Marsh II,34.6668,-76.5764,2000,"Powers, S.P., Peterson, C.H., Grabowski, J.H. and Lenihan, H.S., 2009. Success of constructed oyster reefs in no-harvest sanctuaries: implications for restoration. Marine Ecology Progress Series, 389, pp.159-170."
Oyster Reefs,Crab Hole,35.3134,-75.5775,1996,"Powers, S.P., Peterson, C.H., Grabowski, J.H. and Lenihan, H.S., 2009. Success of constructed oyster reefs in no-harvest sanctuaries: implications for restoration. Marine Ecology Progress Series, 389, pp.159-170."
Oyster Reefs,Deep Bay,35.3776,-76.3978,1996,"Powers, S.P., Peterson, C.H., Grabowski, J.H. and Lenihan, H.S., 2009. Success of constructed oyster reefs in no-harvest sanctuaries: implications for restoration. Marine Ecology Progress Series, 389, pp.159-170."
Oyster Reefs,Wanchese,35.8177,-75.6351,1996,"Powers, S.P., Peterson, C.H., Grabowski, J.H. and Lenihan, H.S., 2009. Success of constructed oyster reefs in no-harvest sanctuaries: implications for restoration. Marine Ecology Progress Series, 389, pp.159-170."
Oyster Reefs,"Yangtzee River Estuary, China (DNCRP)",31.2887,121.7813,2004,"Quan, W.M., Zhu, J.X., Ni, Y., Shi, L.Y. and Chen, Y.Q., Faunal utilization of constructed intertidal oyster (Crassostrea rivularis) reef in the Yangtze River estuary, China. Ecological Engineering, 35(10), pp.1466-1475"
Oyster Reefs,"Cedar Point Reef Area, Mobile Bay",30.31,-88.11,2004,"Gregalis, K.C., Powers, S.P. and Heck, K.L., 2008. Restoration of oyster reefs along a bio-physical gradient in Mobile Bay, Alabama. Journal of Shellfish Research, 27(5), pp.1163-1170."
Oyster Reefs,"Sand Reef Area, Mobile Bay",30.27,-88.09,2004,"Gregalis, K.C., Powers, S.P. and Heck, K.L., 2008. Restoration of oyster reefs along a bio-physical gradient in Mobile Bay, Alabama. Journal of Shellfish Research, 27(5), pp.1163-1170."
Oyster Reefs,"Shellbank Reef, Mobile Bay",30.26,-87.86,2004,"Gregalis, K.C., Powers, S.P. and Heck, K.L., 2008. Restoration of oyster reefs along a bio-physical gradient in Mobile Bay, Alabama. Journal of Shellfish Research, 27(5), pp.1163-1170."
Oyster Reefs,"Woodland Ck, Murrells Inlet (NC)",33.5393,-79.0335,2000,"Grizzle, R.E., Greene, J.K. and Coen, L.D., 2008. Seston removal by natural and constructed intertidal eastern oyster (Crassostrea virginica) reefs: a comparison with previous laboratory studies, and the value of in situ methods. Estuaries and coasts, 31(6), pp.1208-1220."
Oyster Reefs,"Oak Ck, Murrells Inlet, NC",33.5183,-79.0583,2001,"Grizzle, R.E., Greene, J.K. and Coen, L.D., 2008. Seston removal by natural and constructed intertidal eastern oyster (Crassostrea virginica) reefs: a comparison with previous laboratory studies, and the value of in situ methods. Estuaries and coasts, 31(6), pp.1208-1220."
Oyster Reefs,"ACE Basin, Twin Sisters Ck, NC",32.5126,-80.4387,2000,"Grizzle, R.E., Greene, J.K. and Coen, L.D., 2008. Seston removal by natural and constructed intertidal eastern oyster (Crassostrea virginica) reefs: a comparison with previous laboratory studies, and the value of in situ methods. Estuaries and coasts, 31(6), pp.1208-1220."
Oyster Reefs,"ACE Basin, Twin Sisters Ck, NC",32.5144,-80.4376,2000,"Grizzle, R.E., Greene, J.K. and Coen, L.D., 2008. Seston removal by natural and constructed intertidal eastern oyster (Crassostrea virginica) reefs: a comparison with previous laboratory studies, and the value of in situ methods. Estuaries and coasts, 31(6), pp.1208-1220."
Oyster Reefs,"Indian River Bay, Delaware",38.5819,-75.0921,2003,"Erbland, P.J. and Ozbay, G., 2008. A comparison of the macrofaunal communities inhabiting a Crassostrea virginica oyster reef and oyster aquaculture gear in Indian River Bay, Delaware. Journal of Shellfish Research, 27(4), pp.757-769."
Oyster Reefs,"Cape Shore, Lower Delaware Bay",39.1314,-74.9334,2006,"Taylor, J. and Bushek, D., 2008. Intertidal oyster reefs can persist and function in a temperate North American Atlantic estuary. Marine Ecology Progress Series, 361, pp.301-306."
Oyster Reefs,"Liberty Bay, Washington",47.7207,-122.6457,2004,"Brumbaugh, R.D., Beck, M.W., Coen, L.D., Craig, L. and Hicks, P., 2006. A practitioners guide to the design & monitoring of shellfish restoration projects: an ecosystem services approach."
Oyster Reefs,"Chinks Point, Chesapeake Bay",38.9665,-76.4741,1999,"Rodney, W.S. and Paynter, K.T., 2006. Comparisons of macrofaunal assemblages on restored and non-restored oyster reefs in mesohaline regions of Chesapeake Bay in Maryland. Journal of Experimental Marine Biology and Ecology, 335(1), pp.39-51."
Oyster Reefs,"Neal Addition, Chesapeake Bay",38.3079,-76.4392,2001,"Rodney, W.S. and Paynter, K.T., 2006. Comparisons of macrofaunal assemblages on restored and non-restored oyster reefs in mesohaline regions of Chesapeake Bay in Maryland. Journal of Experimental Marine Biology and Ecology, 335(1), pp.39-51."
Oyster Reefs,"Spaniard Point, Chesapeake Bay",39.0926,-76.1449,1997,"Rodney, W.S. and Paynter, K.T., 2006. Comparisons of macrofaunal assemblages on restored and non-restored oyster reefs in mesohaline regions of Chesapeake Bay in Maryland. Journal of Experimental Marine Biology and Ecology, 335(1), pp.39-51."
Oyster Reefs,"Howell Point, Chesapeake Bay",38.6041,-76.0815,2001,"Rodney, W.S. and Paynter, K.T., 2006. Comparisons of macrofaunal assemblages on restored and non-restored oyster reefs in mesohaline regions of Chesapeake Bay in Maryland. Journal of Experimental Marine Biology and Ecology, 335(1), pp.39-51."
Oyster Reefs,"Middle Marsh (Back Sound), NC",34.6839,-76.5633,1997,"Grabowski, J.H., Hughes, A.R., Kimbro, D.L. and Dolan, M.A., 2005. How habitat setting influences restored oyster reef communities. Ecology, 86(7), pp.1926-1935."
Oyster Reefs,"Rappahannock River, Chesapeake Bay, VA",37.6541,-76.4608,2000,"Luckenbach, M.W., Coen, L.D., Ross Jr, P.G. and Stephen, J.A., 2005. Oyster reef habitat restoration: relationships between oyster abundance and community development based on two studies in Virginia and South Carolina. Journal of Coastal Research, pp.64-78."
Oyster Reefs,"Rappahannock River, Chesapeake Bay, VA",37.5833,-76.4003,2000,"Luckenbach, M.W., Coen, L.D., Ross Jr, P.G. and Stephen, J.A., 2005. Oyster reef habitat restoration: relationships between oyster abundance and community development based on two studies in Virginia and South Carolina. Journal of Coastal Research, pp.64-78."
Oyster Reefs,"Inlet Creek,(Charleston Harbour, SC)",32.7988,-79.8288,1994,"Luckenbach, M.W., Coen, L.D., Ross Jr, P.G. and Stephen, J.A., 2005. Oyster reef habitat restoration: relationships between oyster abundance and community development based on two studies in Virginia and South Carolina. Journal of Coastal Research, pp.64-78."
Oyster Reefs,"Hewlett's Creek, NC",34.1666,-77.9166,2000,"Nelson, K.A., Leonard, L.A., Posey, M.H., Alphin, T.D. and Mallin, M.A., 2004. Using transplanted oyster (Crassostrea virginica) beds to improve water quality in small tidal creeks: a pilot study. Journal of Experimental Marine Biology and Ecology, 298(2), pp.347-368."
Oyster Reefs,"Inlet Creek,(Charleston Harbour, SC)",32.7988,-79.8288,1994,"Peterson, C.H., Grabowski, J.H. and Powers, S.P., 2003. Estimated enhancement of fish production resulting from restoring oyster reef habitat: quantitative valuation. Marine Ecology Progress Series, 264, pp.249-264."
Oyster Reefs,"Toler's Cove, SC",32.7748,-79.847,1994,"Peterson, C.H., Grabowski, J.H. and Powers, S.P., 2003. Estimated enhancement of fish production resulting from restoring oyster reef habitat: quantitative valuation. Marine Ecology Progress Series, 264, pp.249-264."
Oyster Reefs,"New River, North Carolina",34.7574,-77.4097,1992,"Peterson, C.H., Grabowski, J.H. and Powers, S.P., 2003. Estimated enhancement of fish production resulting from restoring oyster reef habitat: quantitative valuation. Marine Ecology Progress Series, 264, pp.249-264."
